trace_id,count_transaction,count_session_login,count_device_registration,count_beneficiary_addition,total_events,window_seconds,transactions_per_hour,mean_time_between_transactions,min_time_between_transactions,transactions_per_session,time_login_to_first_transaction,login_attempt_count_max,auth_failure_present,new_device_present,time_device_registration_to_transaction,beneficiary_added_before_transaction,time_from_beneficiary_add_to_transaction,failed_transaction_count,failed_then_completed,amount_mean,amount_max,amount_min,amount_std,amount_cv,amount_change_after_failure,amount_trend,distinct_channels,fraud,attack_family,attack_difficulty,customer_id,HESITATION_DELTA
legit_sess_5187f186-df19-40dc-97ea-ddd0afc4bc24,0,1,0,0,2,15503.0,0.0,15503.0,15503.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,legitimate,n/a,42f32846-fdb3-4c62-ae9b-73435d417373,0.0
legit_sess_5c5d847d-09c8-423a-978a-dcedae45a4fe,1,1,0,0,2,81482.0,0.044181537026582555,81482.0,81482.0,1.0,81482.0,1,0,0,-1.0,0,-1.0,1,0,153.93,153.93,153.93,0.0,0.0,0,0.0,1,0,legitimate,n/a,0c87fe95-d5b0-4782-be19-10afab858695,0.0
legit_sess_72f99844-56ba-4fce-8f74-832d677c8c5d,6,1,0,0,8,256595.0,0.08417934877920458,31717.2,694.0,6.0,71933.0,1,0,0,-1.0,0,-1.0,6,0,1654.1383333333333,2022.22,1213.43,267.7371774344302,0.1618590005679272,1,-1.0,1,0,legitimate,n/a,27ead21b-a5cf-4dd4-9560-42b835818ae9,0.0
legit_sess_f4197a2a-f7e0-4012-868d-41f212eee8ba,1,1,0,0,3,18654.0,0.1929880990672242,18654.0,18654.0,1.0,16565.0,1,0,0,-1.0,0,-1.0,1,0,2358.86,2358.86,2358.86,0.0,0.0,0,0.0,1,0,legitimate,n/a,dac6fed5-cb6f-480a-bdf5-2ff5bfd15dd4,0.0
legit_sess_858fec8f-0966-421f-8d03-8aab2cc954d6,10,1,0,2,13,332647.0,0.10822283080863498,36441.555555555555,2760.0,10.0,4673.0,1,0,0,-1.0,1,9785.0,10,0,596.3839999999999,796.86,446.21,113.39573476987572,0.19013879441748224,1,1.0,1,0,legitimate,n/a,28f1a81b-c0bd-4d84-a445-7ea432830689,-1.49316360245164
legit_sess_ad2ee0d6-0b30-4e4d-b12f-723c4a0e416f,6,1,0,0,7,250129.0,0.0863554405926542,37032.0,2141.0,6.0,64969.0,1,0,0,-1.0,0,-1.0,6,0,3932.2533333333336,5144.36,3004.63,779.3565536104481,0.19819591657636032,1,-1.0,1,0,legitimate,n/a,ba88e0c5-a5cd-4ea0-8e89-6a86c7562723,0.0
legit_sess_9833c455-e7a1-4d7e-977e-a0d412b877fa,3,1,0,0,5,49101.0,0.21995478707154642,8092.5,7641.0,3.0,13214.0,1,0,0,-1.0,0,-1.0,3,0,524.4966666666667,624.09,434.47,77.70704358179007,0.14815545745150602,0,1.0,1,0,legitimate,n/a,0a68253a-0a6f-4154-a837-6dcd8299ed6e,0.0
legit_sess_5714b73e-29fb-4527-a56e-73a69515c425,9,1,0,1,12,366908.0,0.08830551527903453,36885.0,2991.0,9.0,4314.0,1,0,0,-1.0,1,10534.0,9,0,1512.3444444444442,2024.31,1014.22,286.64905981244385,0.18953953305111235,1,1.0,1,0,legitimate,n/a,f4237624-2ca8-41a9-a350-3592873b1cd3,-2.4004231216479064
legit_sess_fae6c2a2-3a68-42e7-bf20-d8641c6c6480,0,1,0,0,2,1234.0,0.0,1234.0,1234.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,legitimate,n/a,3f0121f3-e35c-48a0-b9f4-886c6db63aed,0.0
legit_sess_3d5653fd-45f0-4b05-8b57-d779f2340612,0,1,0,0,2,1220.0,0.0,1220.0,1220.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,legitimate,n/a,18554f8c-848c-4bcc-96c6-7dc3d239bf0b,0.0
legit_sess_cc6a29a5-520e-4a0d-9671-90d51979bbab,0,1,0,0,2,1194.0,0.0,1194.0,1194.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,legitimate,n/a,a4dd8645-2d55-4f9f-a32b-88da34f5744e,0.0
legit_sess_f8ad1f88-8781-4ef2-a472-74c39c0a463c,4,1,0,0,5,341349.0,0.042185563748538886,53379.333333333336,35800.0,4.0,181211.0,1,0,0,-1.0,0,-1.0,4,0,1920.6125000000002,2442.98,1553.03,352.5941758151289,0.18358423462053322,1,1.0,1,0,legitimate,n/a,b34ed4fa-24f8-4385-a7cc-721577937b86,0.0
legit_sess_13ef7726-ec74-4414-89b3-a45976c2cbd5,0,1,1,0,3,44296.0,0.0,44296.0,44296.0,0.0,-1.0,1,0,1,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,legitimate,n/a,1b51fc5d-6212-4400-b1a5-7ff2f79d2faf,0.0
legit_sess_8e1e3670-d04f-437f-8a7c-45dc8073891f,3,1,0,0,5,88139.0,0.12253372513870137,13366.5,1622.0,3.0,55357.0,1,0,0,-1.0,0,-1.0,3,0,450.81,646.55,312.95,142.2083232444571,0.31545068486603467,1,-1.0,1,0,legitimate,n/a,bb131b3d-7fe1-447e-ac48-6af27e8fad53,0.0
legit_sess_fafe9ce2-0e8b-4224-a5f5-1202e7d59c33,3,1,0,0,5,79917.0,0.13514020796576448,26684.0,20368.0,3.0,1266.0,1,0,0,-1.0,0,-1.0,3,0,2403.99,2521.02,2211.47,137.1844395938063,0.0570653120827484,1,-1.0,1,0,legitimate,n/a,3f0121f3-e35c-48a0-b9f4-886c6db63aed,0.0
legit_sess_f35996d8-934f-4da6-b1ef-5e3ea329e6b7,0,1,0,0,2,29692.0,0.0,29692.0,29692.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,legitimate,n/a,c4ecbfa2-5221-4bda-a90b-a8875e36d760,0.0
legit_sess_b5bbdb31-1d46-49b8-afed-1b834a9676f1,1,1,0,0,3,2841.0,1.2671594508975712,2841.0,2841.0,1.0,1283.0,1,0,0,-1.0,0,-1.0,1,0,593.66,593.66,593.66,0.0,0.0,0,0.0,1,0,legitimate,n/a,db898157-5c9a-4ce9-b86f-eddfb4c9243b,0.0
legit_sess_fa078341-a32e-4419-a0b1-cde17d695753,2,1,0,0,4,118461.0,0.060779497049661915,2126.0,2126.0,2.0,57007.0,1,0,0,-1.0,0,-1.0,2,0,454.89,459.94,449.84,5.050000000000011,0.011101584998571109,1,-1.0,1,0,legitimate,n/a,1e07e064-1b4b-4663-b0de-31bd35cd74cd,0.0
legit_sess_0d318e6f-a44b-4d5e-b162-9a0a25302dee,0,1,0,0,2,39423.0,0.0,39423.0,39423.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,legitimate,n/a,a4bad160-4172-42d3-b4e2-d988b12d7075,0.0
legit_sess_f96f25dd-8884-4c0a-af41-510cc399f37d,6,1,0,2,10,194124.0,0.11126908573901217,13839.6,1052.0,6.0,58274.0,1,0,0,-1.0,1,96589.0,6,0,2275.9516666666664,3037.86,1895.95,440.33231213923983,0.19347173254524586,1,-1.0,1,0,legitimate,n/a,450f002a-c83b-4269-aa5c-6817df0c92b9,2.495466382855263
legit_sess_cbf7cc0d-6e60-4698-a304-e2f6f1226647,1,1,0,0,3,48081.0,0.07487365071441941,48081.0,48081.0,1.0,29263.0,1,0,0,-1.0,0,-1.0,1,0,3160.46,3160.46,3160.46,0.0,0.0,0,0.0,1,0,legitimate,n/a,e52126e5-50fc-416f-a948-d82b9d7d83e7,0.0
legit_sess_ddb0f239-1f4b-4401-8c02-e3fdaef7e3cd,3,1,0,0,5,71443.0,0.1511694637683188,12219.0,1068.0,3.0,40440.0,1,0,0,-1.0,0,-1.0,3,0,3183.39,3901.46,2286.91,671.1013444083292,0.2108134235542391,0,1.0,1,0,legitimate,n/a,a41b0f98-c4b9-4a24-b36f-11498081e1df,0.0
legit_sess_81a3bd63-8de5-4bc0-baaf-c962bb041495,1,1,1,0,3,321696.0,0.011190689346463742,321696.0,321696.0,1.0,321696.0,1,0,1,186415.0,0,-1.0,1,0,1413.34,1413.34,1413.34,0.0,0.0,0,0.0,1,0,legitimate,n/a,a4dd8645-2d55-4f9f-a32b-88da34f5744e,0.0
legit_sess_442c254e-732c-40b0-9654-ffedb8a5abee,3,1,0,1,6,159064.0,0.0678971986118795,4329.0,971.0,3.0,91600.0,1,0,0,-1.0,1,77866.0,3,0,685.7333333333332,842.73,541.23,123.4034711379258,0.17995839656512613,1,-1.0,1,0,legitimate,n/a,044a398c-42b6-419a-9b6a-d12fc934db68,1.4828113627253119
legit_sess_38bd0513-e670-4e5c-826d-b4e9c7dfdbe5,0,1,0,0,2,2516.0,0.0,2516.0,2516.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,legitimate,n/a,e1bcb3e5-de1e-40d6-aaad-976839ed92cc,0.0
legit_sess_3884f8e7-2e44-40c7-bbbe-7a854bb696e3,0,1,0,0,2,981.0,0.0,981.0,981.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,legitimate,n/a,485ae79e-483a-40d1-b1c0-9fc1e3ec88a0,0.0
legit_sess_9ef044e2-e0d3-468c-a40f-0e46c31aebcb,1,1,0,0,3,2440.0,1.4754098360655736,2440.0,2440.0,1.0,1137.0,1,0,0,-1.0,0,-1.0,1,0,4745.79,4745.79,4745.79,0.0,0.0,0,0.0,1,0,legitimate,n/a,87af8a1d-d2aa-4199-bb1a-6021769c6ab1,0.0
legit_sess_c7cb9dee-f98a-4baf-a0a1-a6600f7a05c3,2,1,0,0,4,133333.0,0.0540001350003375,5039.0,5039.0,2.0,18448.0,1,0,0,-1.0,0,-1.0,2,0,2538.67,3057.49,2019.85,518.8199999999999,0.2043668535099087,0,1.0,1,0,legitimate,n/a,662d8025-dc36-42e3-9c72-141cb61dddb0,0.0
legit_sess_bc33a54f-f527-4eb5-a50c-e9744b2ec605,12,1,0,0,14,145796.0,0.29630442536146395,12381.636363636364,1017.0,12.0,5526.0,1,0,0,-1.0,0,-1.0,12,0,2908.486666666666,3418.58,2315.11,390.1703497690321,0.13414892158202507,1,-1.0,1,0,legitimate,n/a,c9b26ff0-2c58-4c6b-a804-bf2ab43f02b6,0.0
legit_sess_bf695cbc-2d70-4ac3-ae49-000b5be55c64,0,1,0,1,3,47440.0,0.0,47440.0,47440.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,legitimate,n/a,364a1093-73fa-41a2-b4f2-b7a098fbcb7e,0.0
legit_sess_ebd6db22-e474-4d1e-a176-f2bd7d69c688,8,1,0,1,10,289332.0,0.09953962921488117,41120.42857142857,5650.0,8.0,1489.0,1,0,0,-1.0,1,14705.0,8,0,993.43375,1080.86,834.16,80.89115170052592,0.0814258139513842,1,-1.0,1,0,legitimate,n/a,6da9fc8f-75e1-404d-844b-b0be52dda740,-0.8750028082672322
legit_sess_352660c3-55f8-4c2a-8f2e-c9ed049d417d,2,1,0,0,4,70864.0,0.10160307067058026,26130.0,26130.0,2.0,22615.0,1,0,0,-1.0,0,-1.0,2,0,549.365,617.08,481.65,67.71500000000003,0.1232604916585513,0,1.0,1,0,legitimate,n/a,18554f8c-848c-4bcc-96c6-7dc3d239bf0b,0.0
legit_sess_475697be-07df-4eaf-8c81-efbc68ebe8ef,10,1,0,0,12,289583.0,0.12431668986093798,30618.666666666668,7610.0,10.0,12277.0,1,0,0,-1.0,0,-1.0,10,0,139.219,191.39,72.34,35.21474363104181,0.2529449545754661,1,1.0,1,0,legitimate,n/a,2d23dac8-b8ff-4724-8acc-654c5d17126a,0.0
legit_sess_d932d3cb-34b6-4466-beb0-71bc86c9b8de,0,1,1,0,3,36472.0,0.0,36472.0,36472.0,0.0,-1.0,1,0,1,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,legitimate,n/a,77001ae3-1f80-4666-85e4-2f4d0b904d54,0.0
legit_sess_e8443ee9-c218-4c8a-8ec9-1ae2ac4ebb2f,1,1,0,0,2,350833.0,0.010261292409779011,350833.0,350833.0,1.0,350833.0,1,0,0,-1.0,0,-1.0,1,0,414.57,414.57,414.57,0.0,0.0,0,0.0,1,0,legitimate,n/a,eb269fa2-4cd4-4264-b02b-7400ed601e41,0.0
legit_sess_82626d33-8a6f-4275-bf8e-8730407769ec,4,1,0,0,6,198417.0,0.07257442658643161,46602.0,7010.0,4.0,54753.0,1,0,0,-1.0,0,-1.0,4,0,4855.7474999999995,5347.83,4292.73,441.59867959353096,0.0909435014060206,1,-1.0,1,0,legitimate,n/a,87af8a1d-d2aa-4199-bb1a-6021769c6ab1,0.0
legit_sess_57a37bc4-1b86-4957-84c3-3bc9777298ac,0,1,0,0,2,69171.0,0.0,69171.0,69171.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,legitimate,n/a,46191aa0-6f57-4d36-8c22-b1f4bbb91047,0.0
legit_sess_6dec7cf7-e795-4883-8d4a-fa372735f1b7,1,1,0,0,3,49838.0,0.07223403828404029,49838.0,49838.0,1.0,33152.0,1,0,0,-1.0,0,-1.0,1,0,2704.97,2704.97,2704.97,0.0,0.0,0,0.0,1,0,legitimate,n/a,a43e1b27-dd12-4c13-95e0-e3d30354db0c,0.0
legit_sess_3e2c98ab-79ea-4215-8731-63191e685ddf,1,1,0,0,2,48946.0,0.07355044334572794,48946.0,48946.0,1.0,48946.0,1,0,0,-1.0,0,-1.0,1,0,265.03,265.03,265.03,0.0,0.0,0,0.0,1,0,legitimate,n/a,19d9547a-65fb-4585-a96f-dca139048114,0.0
legit_sess_8f6c5236-3a1b-4498-a34c-7d7a7d782585,0,1,0,0,2,57997.0,0.0,57997.0,57997.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,legitimate,n/a,d375eff1-0635-4fef-90b9-9ac9f178d77f,0.0
legit_sess_8da028ca-50bd-4e2e-9f0f-0094c23789fb,2,1,0,0,4,114912.0,0.06265664160401002,49247.0,49247.0,2.0,17661.0,1,0,0,-1.0,0,-1.0,2,0,2487.75,2580.59,2394.91,92.84000000000015,0.0373188624258869,1,-1.0,1,0,legitimate,n/a,7e35fcb8-79e6-4be5-aa50-09622d600c56,0.0
legit_sess_9f32defc-7ac9-4530-8659-d2b24bdaed78,2,1,0,0,4,100074.0,0.07194675939804546,25645.0,25645.0,2.0,60471.0,1,0,0,-1.0,0,-1.0,2,0,2573.125,2591.78,2554.47,18.6550000000002,0.007249939276172047,0,1.0,1,0,legitimate,n/a,129915ca-30a0-419d-987c-b33502829a8f,0.0
legit_sess_3069b968-4d79-43fe-ae8c-dd90d4e79a65,4,1,1,0,7,124731.0,0.11544844505375568,38907.333333333336,18548.0,4.0,1426.0,1,0,1,43745.0,0,-1.0,4,0,2543.7275,3161.26,1858.91,469.90369025870615,0.18473035742181745,1,-1.0,1,0,legitimate,n/a,77001ae3-1f80-4666-85e4-2f4d0b904d54,0.0
legit_sess_1064df43-aead-42b3-991a-5080cc43b34d,1,1,0,0,3,52786.0,0.06819990148903118,52786.0,52786.0,1.0,17627.0,1,0,0,-1.0,0,-1.0,1,0,1631.9,1631.9,1631.9,0.0,0.0,0,0.0,1,0,legitimate,n/a,9efd55d2-38d9-49ab-9b49-5244c92bdd5a,0.0
legit_sess_5b3a5680-0491-4640-bd8b-3f70f3bc6be8,4,1,0,0,6,167611.0,0.085913215719732,20449.333333333332,11420.0,4.0,81325.0,1,0,0,-1.0,0,-1.0,4,0,1757.9775,2279.39,1324.6,372.65830638635975,0.2119812718799642,1,1.0,1,0,legitimate,n/a,dac6fed5-cb6f-480a-bdf5-2ff5bfd15dd4,0.0
legit_sess_dc88bbd6-fde5-497f-8419-686e3670a6ed,0,1,1,0,3,58120.0,0.0,58120.0,58120.0,0.0,-1.0,1,0,1,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,legitimate,n/a,a7f7d6ec-ff02-4814-b5e1-ae00ec5e8396,0.0
legit_sess_51f86594-774d-4765-8678-8d225e34e64e,6,1,0,0,8,277953.0,0.07771097991387034,47634.2,14234.0,6.0,13427.0,1,0,0,-1.0,0,-1.0,6,0,878.1983333333334,1291.67,682.86,194.492776936717,0.22146794130033307,1,1.0,1,0,legitimate,n/a,6b6bdbe2-aff4-4cd6-8757-b01ba642927a,0.0
legit_sess_6c4591f6-77ef-4315-b857-5c0edd252eec,17,1,0,0,18,293407.0,0.20858398061395944,17746.8125,1106.0,17.0,9458.0,1,0,0,-1.0,0,-1.0,17,0,131.75529411764705,184.11,66.52,28.901237123459545,0.21935541427013192,1,-1.0,1,0,legitimate,n/a,5f103886-4778-4c71-ba14-1932a0223b43,0.0
legit_sess_268e9bd7-cb56-423d-9107-61d4557087f5,4,1,0,0,6,167562.0,0.08593833924159415,16944.333333333332,12497.0,4.0,13843.0,1,0,0,-1.0,0,-1.0,4,0,183.71,214.54,144.49,25.13133203791633,0.13679893330747553,1,-1.0,1,0,legitimate,n/a,5eb3f161-c5d5-4b9e-9ae3-0d871492ee7e,0.0
legit_sess_e35336cb-86ba-4e48-bca0-d5694c544188,0,1,0,0,2,247374.0,0.0,247374.0,247374.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,legitimate,n/a,627292f8-3f9a-4884-a594-09c145619fc0,0.0
legit_sess_d0f1749c-c676-4a36-86c6-5e3c40892604,4,1,0,0,6,242009.0,0.05950191935010681,34338.333333333336,21841.0,4.0,114548.0,1,0,0,-1.0,0,-1.0,4,0,1839.7375,1991.86,1668.36,116.71833882792369,0.06344293075937393,1,-1.0,1,0,legitimate,n/a,bd5480a6-b5a8-433b-8369-e01ac94fc1ab,0.0
legit_sess_07dd9230-b6d7-4fde-ba66-f435d37d041c,3,1,0,0,5,63427.0,0.17027448878237975,8322.5,5933.0,3.0,24292.0,1,0,0,-1.0,0,-1.0,3,0,427.3233333333333,464.84,363.87,45.11665053564543,0.10557965600360093,0,1.0,1,0,legitimate,n/a,0ce211a1-a00a-42dd-9ddb-fa5532f4371b,0.0
legit_sess_01917f14-face-465f-a98d-821c6294e7b4,7,1,0,0,8,328863.0,0.07662765346055957,51405.666666666664,1672.0,7.0,20429.0,1,0,0,-1.0,0,-1.0,7,0,443.1257142857142,557.99,370.34,57.19464531808223,0.1290709238354081,1,-1.0,1,0,legitimate,n/a,db898157-5c9a-4ce9-b86f-eddfb4c9243b,0.0
legit_sess_9a19c339-ab13-4300-b7af-50e380e3c745,8,1,1,0,11,282360.0,0.1019974500637484,29499.714285714286,1241.0,8.0,73231.0,1,0,1,71654.0,0,-1.0,8,0,1753.505,2405.64,1133.71,390.1272549438195,0.22248425578702055,1,1.0,1,0,legitimate,n/a,dba7ca9c-8708-4cdf-9a19-1eeb28007dd3,0.0
legit_sess_1437295e-c331-4df2-af54-fcb95186f57f,4,1,0,1,7,74907.0,0.1922383755857263,2554.0,1189.0,4.0,14802.0,1,0,0,-1.0,1,1817.0,4,0,441.225,506.64,371.84,47.704752645831846,0.10811887958713093,1,1.0,1,0,legitimate,n/a,714b6caa-6c89-4c3d-b319-c55af244bf16,-1.471653738659143
legit_sess_a2feafc6-c976-46ed-8931-84a80eaa154b,2,1,0,0,4,56908.0,0.1265199971884445,23073.0,23073.0,2.0,8441.0,1,0,0,-1.0,0,-1.0,2,0,251.435,283.7,219.17,32.265,0.12832342354882972,0,1.0,1,0,legitimate,n/a,deead1d3-fd8b-489c-b463-88d10898a37e,0.0
legit_sess_3be69856-c8f5-49c7-bc3c-8d0a6f9b8d90,12,1,0,0,13,309838.0,0.1394277009275815,28080.454545454544,430.0,12.0,953.0,1,0,0,-1.0,0,-1.0,12,0,1588.2074999999998,1810.46,1402.52,145.63221273268036,0.09169596084433576,1,1.0,1,0,legitimate,n/a,d931a7a8-f9b9-495a-bc86-65bc58c7e668,0.0
legit_sess_e1f571dc-bfd8-4cb6-bb44-6da4dbaedba6,11,1,0,0,13,87105.0,0.4546237299810574,8030.7,1221.0,11.0,5185.0,1,0,0,-1.0,0,-1.0,11,0,198.4027272727273,256.79,120.99,41.01220640711939,0.20671190850488366,1,-1.0,1,0,legitimate,n/a,807350ad-5779-4ebc-9422-9e4fba90c40a,0.0
legit_sess_a65eb603-0695-49a3-8f5c-78230acbd4c4,0,1,0,0,2,1532.0,0.0,1532.0,1532.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,legitimate,n/a,485ae79e-483a-40d1-b1c0-9fc1e3ec88a0,0.0
legit_sess_fb48436d-415c-43f4-87a3-e6ed7275c00d,9,1,0,1,12,310698.0,0.10428132784890794,31581.25,801.0,9.0,25461.0,1,0,0,-1.0,1,21510.0,9,0,3009.9266666666667,3754.09,1759.25,636.3355867953813,0.21141232238062765,1,-1.0,1,0,legitimate,n/a,a7e8ad2d-a76d-4c56-b259-e3d1fb1a9610,-1.4304293311707785
legit_sess_179261c9-6087-4df5-af43-9859a3fc979d,2,1,1,0,5,48610.0,0.1481176712610574,11640.0,11640.0,2.0,3741.0,1,0,1,16988.0,0,-1.0,2,0,2482.62,2972.93,1992.31,490.30999999999995,0.19749699913800742,0,1.0,1,0,legitimate,n/a,ec56c1f5-548c-4c84-8231-bd091f8803be,0.0
legit_sess_3b851b35-e422-4615-b895-029b102b1517,0,1,0,0,2,1507.0,0.0,1507.0,1507.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,legitimate,n/a,a7f7d6ec-ff02-4814-b5e1-ae00ec5e8396,0.0
legit_sess_3f46c494-295e-4483-9205-565ea500e0ff,14,1,0,1,16,328477.0,0.15343540034766515,25188.53846153846,1083.0,14.0,1026.0,1,0,0,-1.0,1,9559.0,14,0,755.13,1046.9,489.49,162.56877661030558,0.2152858138470271,1,1.0,1,0,legitimate,n/a,485ae79e-483a-40d1-b1c0-9fc1e3ec88a0,-0.38445544943176363
legit_sess_2ea6f8cb-2619-4c6c-8df6-41a23d184f85,7,1,0,0,9,60669.0,0.4153686396677051,1983.3333333333333,1243.0,7.0,47246.0,1,0,0,-1.0,0,-1.0,7,0,962.9914285714286,1215.39,661.7,168.42271643767327,0.17489534324051437,1,-1.0,1,0,legitimate,n/a,ea1f82b1-831d-45ed-9dbd-8b9f23140856,0.0
legit_sess_b1f79f3e-753f-4663-ab19-1ca7ad2af936,3,1,0,0,5,98879.0,0.10922440558662608,19695.5,2266.0,3.0,34602.0,1,0,0,-1.0,0,-1.0,3,0,3029.3266666666664,3306.75,2810.55,206.7739242640511,0.06825738753740142,1,-1.0,1,0,legitimate,n/a,b9cbf014-c844-404a-b258-60d34690a084,0.0
legit_sess_01491473-72d1-4506-ae6c-2c0e38d12edf,3,1,0,0,5,59257.0,0.18225694854616334,24893.0,2277.0,3.0,6933.0,1,0,0,-1.0,0,-1.0,3,0,36.11333333333333,52.01,27.45,11.255790608492244,0.3116796365652274,1,-1.0,1,0,legitimate,n/a,6f1b0a58-ddd6-4bd0-a4f6-d48b389fe420,0.0
legit_sess_ec81269f-8b6d-410f-86ba-24ef5757d244,9,1,0,1,11,289840.0,0.11178581286226885,35883.75,3180.0,9.0,2770.0,1,0,0,-1.0,1,1204.0,9,0,5293.081111111111,6285.97,4050.14,673.2668620068443,0.12719753351097124,1,-1.0,1,0,legitimate,n/a,f30b8ddf-5ded-4b28-8198-18f281bc896a,-153.88571525099107
legit_sess_42d75b00-accf-48fa-9840-34350e004350,2,1,0,0,3,217931.0,0.033037979911072775,27180.0,27180.0,2.0,190751.0,1,0,0,-1.0,0,-1.0,2,0,341.77,423.3,260.24,81.53,0.23855224273634318,1,-1.0,1,0,legitimate,n/a,22a1ca2e-7dc3-417e-a5ca-10b770993322,0.0
legit_sess_33d878c1-ee40-47ce-9433-905fecfe83de,0,1,0,0,2,35180.0,0.0,35180.0,35180.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,legitimate,n/a,a7f7d6ec-ff02-4814-b5e1-ae00ec5e8396,0.0
legit_sess_52fddfa0-beed-4740-b968-bd997f0f2414,0,1,0,0,2,2777.0,0.0,2777.0,2777.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,legitimate,n/a,cc42d7c6-4fd8-4e8b-9bb1-7fee389ee002,0.0
legit_sess_ebcd1db1-f1f1-4dcc-9ef9-27bd7c2a79a7,3,1,0,1,6,126293.0,0.08551542840854204,13320.0,429.0,3.0,1033.0,1,0,0,-1.0,0,-1.0,3,0,4846.11,5348.28,4523.66,359.83699541134814,0.074252750228812,1,-1.0,1,0,legitimate,n/a,ee36196b-ea01-4583-99c1-4c26c647ebd1,0.0
legit_sess_bc9dbd90-9903-4603-9d58-02ed1e8c8653,5,1,0,0,7,222920.0,0.08074645612775884,47221.0,7738.0,5.0,8134.0,1,0,0,-1.0,0,-1.0,5,0,1744.3239999999998,2070.52,1534.19,188.80509724051413,0.10823969471297427,1,1.0,1,0,legitimate,n/a,75bba463-c516-4de4-a332-89b6c4ec2750,0.0
legit_sess_114894df-60e4-4d84-aa9d-4a416d8a2acb,22,1,0,1,24,326695.0,0.24242795267757386,15492.809523809523,499.0,22.0,1346.0,1,0,0,-1.0,1,30290.0,22,0,2105.027272727273,2955.69,1578.45,348.01889913652445,0.1653275012848794,1,1.0,1,0,legitimate,n/a,66231401-b779-420f-911b-d314204a3970,1.1981247444237904
legit_sess_9d66c2eb-2bd3-4a4d-a3ab-3af51dbd0da5,2,1,0,0,4,144580.0,0.049799419006778256,23753.0,23753.0,2.0,65633.0,1,0,0,-1.0,0,-1.0,2,0,2019.545,2298.41,1740.68,278.8649999999999,0.13808308307069161,1,-1.0,1,0,legitimate,n/a,0c0d2572-1fbc-42f9-ba7f-e5d0502c13dd,0.0
legit_sess_ba406c1a-143b-4c63-b95f-ec5ea57725e1,2,1,0,0,3,329950.0,0.021821488104258224,2228.0,2228.0,2.0,327722.0,1,0,0,-1.0,0,-1.0,2,0,21.985,23.05,20.92,1.0649999999999995,0.0484421196270184,1,-1.0,1,0,legitimate,n/a,f5866403-9823-4599-8f72-65191ed14e6a,0.0
legit_sess_f28188bb-71a7-46e8-b77f-9f5236e048d7,2,1,0,0,4,4739.0,1.519307870858831,1084.0,1084.0,2.0,1649.0,1,0,0,-1.0,0,-1.0,2,0,5198.755,5212.22,5185.29,13.465000000000146,0.0025900431930337446,0,1.0,1,0,legitimate,n/a,95d85675-9f64-48ef-a43d-79f136436924,0.0
legit_sess_aaaf71af-18ba-4836-9822-c892e5b3f135,1,1,0,0,2,128342.0,0.028050053762603045,128342.0,128342.0,1.0,128342.0,1,0,0,-1.0,0,-1.0,1,0,494.94,494.94,494.94,0.0,0.0,0,0.0,1,0,legitimate,n/a,93cce111-6813-4503-aa63-fc954b29558f,0.0
